PREFERRED_NAME,MoleculeID,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,LogD55_pred,LogD74_pred,LogOH_pred,LogKoc_pred,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,MolWeight,LogBCF_pred,BioDeg_LogHalfLife_pred,ReadyBiodeg_pred,LogKM_pred,FUB_pred,Clint_pred
"1,2-Dibromoethane",DTXSID3020415,2.05735389057049,-18.2456172306158,126.548088350905,1.23068324095559,-1.69927373240097,-3.14826632968462,0.661522517484068,3.65451215055118,2.05735389057049,2.05735389057049,-12.5240120599285,1.73312748642037,8,4,2,0,0,0,0,0,1,1,0,0,0,0,26.6226,0.599,185.867974328,1.1463764322564,1.15903298415023,0,-0.818530798508363,0.42682590252793,1.12844516930068
"1,2-Dichloroethane",DTXSID6020438,1.57794947104504,-57.3055357067432,76.9176497040131,1.97628568987424,-1.16258215575744,-2.8019803490928,0,2.81204435119131,1.57794947104504,1.57794947104504,-12.5988120919083,1.51527653149306,8,4,2,0,0,0,0,0,1,1,0,0,0,0,20.6556,0.441,97.969005488,0.824320750841151,1.01090337962224,0,-0.852781847456822,0.47664325331416,1.12573936338261
Ethylene glycol,DTXSID8020597,-1.34271014751328,-13.7493767668141,197.970137843872,-1.21380848373789,1.14336338725222,-7.22553802353421,0,6.6529553373597,-1.34271139364502,-1.34280912013952,-11.0795460935275,0.748489997377073,10,4,2,2,0,0,0,0,1,1,2,2,0,40.46,14.5536,0.756,62.036779432,0.512017883384576,0.878845793685807,1,-1.11447285512451,0.960518094892472,1.14173263529175
Ethylene glycol diethyl ether,DTXSID5025285,0.680363449277674,-79.3242176383843,117.433368779121,1.54441036834937,-0.157751560053292,-3.6574326906613,4.16528168636793,4.01564586468185,0.680363449277674,0.680363449277674,-10.4088564542089,1.54856588187987,22,8,6,2,0,0,0,0,1,5,2,0,0,18.46,32.6436,0.497,118.099379688,0.631158365117572,0.715774883287662,0,-0.106283829431928,0.645592988669949,0.787010313409662
Ethylene glycol dimethyl ether,DTXSID0025286,-0.147973825594931,-74.2912920531752,79.6308860770365,1.89156855764772,1.04052485823463,-4.18210724779726,0,2.93187868488302,-0.147973825594931,-0.147973825594931,-10.7724032309894,1.11802124435114,16,6,4,2,0,0,0,0,1,3,2,0,0,18.46,24.056,0.497,90.06807956,0.16521721984459,0.811069186118643,0,-0.824216086208714,0.978834252885687,-3.95947032698569
Ethylene glycol dinitrate,DTXSID6027264,1.18916475187763,-17.0201187783364,199.61623033434,-1.03282706176869,-1.40153861809611,-4.62786116127645,0,3.59191003752392,1.18838307022109,1.13108091832869,-12.5089467694213,1.64511112885469,14,10,2,6,2,0,0,0,1,5,0,0,0,104.74,19.9048,0.435,152.006935848,0.907976326905019,0.660820868442615,1,-1.07124051024292,0.672992618338861,-5.58721588427482
2-Hexyloxyethanol,DTXSID1026908,1.78503381902747,-38.0106676390378,207.283094644704,-0.600255453594392,-0.998113718634587,-4.91447663199169,8.29989062474982,6.29970746740698,1.78503213169526,1.78489980988333,-10.3910521048044,2.0090055111334,28,10,8,2,0,0,0,0,1,7,2,1,0,29.46,35.8654,0.567,146.130679816,0.974100721358468,0.650035672570977,1,-0.789861782936536,0.364499544801481,1.33008476718681
Ethylene oxide,DTXSID0020600,-0.274559593491556,-112.739468587936,7.14200052849355,2.98138617416183,1.2841731117845,-3.83548747231713,0,2.07689264250643,-0.274559593491556,-0.274559593491556,-12.8306225457477,0.488317636742297,7,3,2,1,0,0,1,1,1,0,1,0,0,12.53,11.0435,0.462,44.026214748,0.178648389137375,0.879544245045999,1,-0.710853307615489,0.994793998405796,1.13814992578951
Ethylene thiourea,DTXSID5020601,-0.679799838703371,184.252998587456,340.107083371417,-1.35275488367787,-0.546993933678862,-8.26436818180648,0,7.19249450975172,-0.730566351309737,-0.680477275931232,-10.8428878111234,0.865046881912501,12,6,3,0,2,0,1,1,0.666666666666667,0,2,2,0,56.15,27.3579,1.424,102.025169192,0.269674419500004,0.810865693492143,0,-0.913193147915953,0.944723616261227,1.14110906688357
Ethylenediamine,DTXSID5021881,-1.90128200640951,13.6893438454797,118.969439875295,0.922959459810841,1.18982503243979,-8.48018551693341,0,6.70239170526302,-6.04704278146761,-4.14947110561048,-10.6949858438562,0.6285581393024,12,4,2,0,2,0,0,0,1,1,2,2,0,52.04,17.8686,0.525,60.068748256,0.494146805498925,0.924338504193657,1,-1.11066223141121,0.93834422927817,1.14194192193194
Ethyleneimine,DTXSID8020599,-0.374472827633651,-78.9365134793506,55.5183492808943,2.19816569029369,1.26221307368441,-5.33890288550963,0,3.3916951547509,-2.58283514362421,-0.854690249629636,-11.0780491804966,0.714001721930752,8,3,2,0,1,0,1,1,1,0,1,1,0,21.94,12.7244,0.542,43.04219916,0.161468768310553,0.878547432710972,1,-0.799432709951728,0.957116078179097,1.14020628782936
Fenitrothion,DTXSID4032613,3.37583535334239,10.0227722320416,353.149074108148,-4.7322328481522,-3.80563599407358,-6.22480370438806,9.23364036273,8.86578403965738,3.37505964577598,3.31816759769765,-10.7953105463805,2.73060926343762,29,17,9,5,1,6,1,0,0.333333333333333,5,2,0,0,112.73,39.7851,2.52,277.017380114,1.92265048430905,0.653003797522151,1,0.013200271286201,0.00492978129295,1.01588706619314
Fenthion,DTXSID8020620,4.07283256851477,8.55267790887607,361.379063538064,-4.73941212211934,-4.66202246586683,-5.97395887971851,11.4291651968716,9.42603302541962,4.07283256851477,4.07283256851477,-10.7699251774071,3.1441779722635,31,16,10,3,0,6,1,0,0.4,5,2,0,0,94.89,49.3853,2.495,278.02002297,2.45606086485982,0.650480598780039,0,-0.290686265266822,0.00272998981479,1.07827581380992
Flumioxazin,DTXSID7032555,2.50254830453864,195.112169435744,408.289825152778,-5.82175109811024,-5.20752348475469,-9.34110667356355,13.1135332074006,11.6845940043023,2.49973695732914,2.50251279842291,-9.93292922981282,3.11653772517093,41,26,19,4,2,6,4,2,0.352941176470588,2,5,0,0,66.92,62.7869,2.233,354.10158518,0.879946579080736,0.525989621423681,0,0.415231718547503,0.056716507524529,0.925640418606534
Trichlorofluoromethane,DTXSID5021384,2.48059018826712,-98.2737635475846,29.800009487801,2.84431549664023,-1.89809458583595,-0.890650154013796,3.9825052084088,2.1946481544701,2.48059018826712,2.48059018826712,-15.3134091855854,1.87217768436721,5,5,1,0,0,0,0,0,1,0,0,0,0,0,22.214,0.252,135.90496126,1.54513084567897,1.32757110209193,0,-0.70475414092361,0.683707915753559,1.07182043708739
Formaldehyde,DTXSID7020637,0.284520851969451,-105.261418131399,-19.6541767160555,2.91712390482013,1.09114774955215,-5.58847532125671,0,1.20601335538786,0.284520851969451,0.284520851969451,-11.1445576892206,0.43537720079574,4,2,1,1,0,0,0,0,0,0,1,0,0,17.07,6.307,0.562,30.010564684,0.238064568840042,1.10935772051418,1,-0.648012094572222,0.978680844051058,1.13797141665601
Formic acid,DTXSID2024115,-0.562501402808363,5.80862404723443,107.643824349138,1.67925434861202,1.0319400275654,-6.60112565406135,0,2.61631118350119,-2.28077202651949,-4.17248981993238,-12.3165288198426,0.731313310001584,5,3,1,2,0,0,0,0,0,0,2,1,0,37.3,8.5717,0.532,46.005479304,0.64651338921923,0.735808214031436,1,-0.850361217358869,0.938927793047752,1.26145893260396
Furfural,DTXSID1020647,0.4842051222988,-9.25575718324545,157.5452368319,0.37942074067984,-0.212022628782158,-6.7016220130373,0.870061421583003,3.53216283699399,0.483848261341504,0.456734422037398,-10.4542485575791,1.3220557246554,11,7,5,2,0,5,1,1,0,1,1,0,0,30.21,7.913,0.948,96.021129368,0.810177605140004,0.651024626712393,1,-0.709824384806452,0.622522979370892,1.13434157347315
Furfuryl alcohol,DTXSID2025347,0.231419369186858,-14.1790189108542,171.309734865041,-0.331720815113291,1.01339650042607,-6.75097784668992,0,4.26738883550518,0.231412408814755,0.230866834380459,-10.2510580518167,1.08605244415463,13,7,5,2,0,5,1,1,0.2,1,1,1,0,33.37,8.8959,0.775,98.036779432,0.721132780622971,0.55118544457205,1,-0.56586373645417,0.760952614535598,1.12905343680196
4-Butyrolactone,DTXSID6020224,-0.527448741222762,-28.7275560972398,192.441247596244,-0.080962401525733,0.866858746994215,-7.52103796136439,0,4.01347164001263,-0.527448741222762,-0.527448741222762,-11.5726581615863,1.15396394864084,12,6,4,2,0,0,1,1,0.75,0,2,0,0,26.3,18.4647,1.293,86.036779432,0.181403447929928,0.648293928386326,1,-1.04275687844704,0.924478092416704,1.12424036606661
Gentian Violet,DTXSID5020653,1.26731130699243,222.708468516339,353.079985668885,-7.68672423875043,-5.23596633429854,-7.48467155089997,19.9348567223313,11.6983122833238,-2.33604971042904,-0.444458049002698,-10.0482999925744,3.19825801611572,58,28,25,0,3,12,3,0,0.24,4,2,0,1,9.49,71.6843,1.724,372.243972960001,2.41017823474883,1.19492202169558,0,0.540269503827924,0.037136992177439,0.94613090765226
Glutaraldehyde,DTXSID6025355,-0.140056123410937,-11.89745291969,129.073859609121,0.12728392425871,-0.022816718882182,-6.76892741222527,0,3.96842961700687,-0.140056123410937,-0.140056123410937,-10.611216530407,1.34059967295657,15,7,5,2,0,0,0,0,0.6,4,2,0,0,34.14,24.5978,1.117,100.052429496,0.30729010019265,0.565199081663847,1,-1.01346286808851,0.785176435594994,1.10704176286236
Glycerol,DTXSID9020663,-1.7880552958644,38.1584930903963,287.875624139851,-3.83536674060591,0.918032366721808,-7.78438182029144,0,6.41170168545549,-1.78805861099599,-1.78831854732928,-10.8930589352566,0.553478732351939,14,6,3,3,0,0,0,0,1,2,3,3,0,60.69,20.5161,1.024,92.047344116,0.434762781155426,0.748960841557187,1,-1.07749076302233,0.98691833428049,1.14333292903239
Glycerol,DTXSID9020663,-1.7880552958644,38.1584930903963,287.875624139851,-3.83536674060591,0.918032366721808,-7.78438182029144,0,6.41170168545549,-1.78805861099599,-1.78831854732928,-10.8930589352566,0.553478732351939,14,6,3,3,0,0,0,0,1,2,3,3,0,60.69,20.5161,1.024,92.047344116,0.434762781155426,0.748960841557187,1,-1.07749076302233,0.98691833428049,1.14333292903239
Glycidol,DTXSID4020666,-0.85424754173725,-3.30350699426819,136.506540516911,0.644531165820826,1.13387901812906,-6.48562303780411,0,4.08659857233453,-0.854248939320898,-0.854358541744785,-11.1583529392853,0.892163849997676,11,5,3,2,0,0,1,1,1,1,2,1,0,32.76,17.006,0.678,74.036779432,0.199629421706138,0.564876182494034,1,-0.821045243812477,0.988918754301263,1.14026739320165
Halothane,DTXSID4025371,2.27777855648829,-114.040759939037,51.6822338941427,2.69779854902334,-1.77771212013951,-1.61733526591298,3.49311394596798,2.25991724382679,2.27777855648829,2.27777855648829,-13.4202877310636,1.80535365626334,8,7,2,0,0,0,0,0,1,1,0,0,0,0,24.6331,0.201,195.890224472,1.17196447680316,0.661088216555694,0,-0.180856390365738,0.75928276035242,1.05480012809855
Heptachlor,DTXSID3020679,6.03500411224991,96.9782777255368,315.095087946244,-3.69914881358004,-6.44304159037077,-3.72317144629672,20.0666232403216,9.14393930787649,6.03500411224991,6.03500411224991,-10.2265087038255,4.39322589419833,22,17,10,0,0,0,3,0,0.6,0,0,0,0,0,75.801,1.424,369.82109392,3.93598182218963,1.48778466114247,0,1.53762972353165,0.039839066728258,0.717573679536019
"3,6-Diacetylmorphine",DTXSID6046761,1.66266412657816,177.47959232395,397.72818121165,-9.02911541228146,-2.93098912997818,-8.87551493416838,14.5747112417909,10.6673766821098,-1.11858728744204,0.728414388465395,-9.93276035199741,4.80356539100852,50,27,21,5,1,6,5,2,0.523809523809524,4,4,0,0,65.07,74.3811,2.578,369.157622836001,1.21470328258735,0.929434116129205,0,0.02203369502295,0.946679140876631,0.659795476107654
Hexachlorobenzene,DTXSID2020682,5.61006211410567,212.569571371482,316.339471686835,-4.36476972211809,-7.1215259090999,-2.92185337162603,17.4016438202366,7.26129397385279,5.61006211410567,5.61006211410567,-13.4766130555173,3.80348571378235,12,12,6,0,0,6,1,0,0,0,0,0,0,0,33.6936,0.889,281.81311608,4.21817294367345,1.25652633845441,0,2.38113513074607,0.009860904375968,-1.32393085644215
Hexachlorocyclopentadiene,DTXSID2020688,4.90565599574209,-2.18191475415311,238.407049968069,-1.10311267201076,-5.09183709919631,-1.63432211906178,15.8516904837001,6.90644996186724,4.90565599574209,4.90565599574209,-12.3415448284543,3.89756954392142,11,11,5,0,0,0,1,0,0.2,0,0,0,0,0,54.007,1.194,269.81311608,3.20310869308118,1.32303552922534,0,1.12318651890097,0.020096505746758,1.07899280964388
Hexachloroethane,DTXSID7020689,4.0614098082745,144.104404535894,202.881658247699,-0.386350322444432,-2.87858831586024,-2.37377617842285,13.1783013502324,4.45162582926604,4.0614098082745,4.0614098082745,-14.3100404044969,1.95852843314162,8,8,2,0,0,0,0,0,1,1,0,0,0,0,41.878,0.611,233.81311608,2.67576910871262,1.26357922238257,0,0.688041385811594,0.019880181527135,1.14774111498576
Hexamethylphosphoramide,DTXSID6020694,0.342774158809894,8.10514207537727,230.372948263099,-1.21461182867589,0.618011293683597,-3.0527235454218,0,4.43033602806842,0.263834878628856,0.341685689628132,-10.4491025856646,1.93210176794392,29,11,6,1,3,0,0,0,1,3,4,0,0,36.6,48.6383,-0.456,179.118748826,-0.201773627500556,0.946010904938596,0,-1.10351991195923,0.864852441349942,1.15037046552566
"1,6-Diisocyanatohexane",DTXSID4024143,0.923166172187829,-41.4349096300309,247.564138615088,-1.94993617105094,-2.65295733347478,-5.95268476656855,10.6749708705354,3.61482146921214,0.922790463589607,0.894291203083167,-10.7572396321567,1.37541599753293,24,12,8,2,2,0,0,0,1,7,4,0,0,58.86,35.5802,1.267,168.089877624,0.727466908608235,0.565713779142088,1,-0.209856754973291,0.566901604510834,0.72596022737399
"Imidodicarbonic diamide, N,N',2-tris(6-isocyanatohexyl)-",DTXSID6027555,2.42661584449339,168.413710264646,328.355238799497,-10.9527409139977,-3.42940248013294,-7.81868492116247,33.9127212366702,9.62329544399317,2.40365231915476,2.4263190727688,-10.5502528124457,3.51051214030736,72,34,23,5,6,0,0,0,0.9,25,11,2,3,149.73,102.3617,2.641,478.290368316001,1.29606475972561,0.693975428119747,0,0.151116316152588,0.373432176377926,1.87472649957216
"1,6-Hexanediamine",DTXSID5024922,0.079445934157457,38.4832668778106,201.128090763787,-0.827335189529811,0.401982762073258,-6.75746368602227,2.64353719367375,7.59488636121976,-5.12354471051236,-3.22375810579466,-10.727000537258,1.43750195259802,24,8,6,0,2,0,0,0,1,5,2,2,0,52.04,29.515,0.627,116.131348512,0.473226360605218,0.798258439539342,1,-0.660704518690561,0.840448696766923,0.629950134476897
Methenamine,DTXSID6020692,-0.007539628391779,107.023036916241,190.858641814364,-2.22672275607921,-0.525245187888091,-6.81234737120745,1.20298195000852,4.31855843543278,-0.095295896930265,-0.008762225732977,-10.5298823116333,2.12152500811713,22,10,6,0,4,0,0,0,1,0,4,0,0,12.96,36.9954,1.569,140.106196384,0.395056843895315,1.67939903963561,0,-0.752033499015646,0.883681915943757,1.12058485704814
n-Hexane,DTXSID0021917,3.93726713169171,-114.28769851456,64.2020940350533,2.12588844850434,-3.84836309470288,-0.312534686542495,7.39899014365664,3.17306787049454,3.93726713169171,3.93726713169171,-11.2554043742043,2.25104418903636,20,6,6,0,0,0,0,0,1,3,0,0,0,0,23.4438,0.127,86.109550448,2.09669308116788,0.886936121745919,1,-0.324280088690776,0.215199486158751,-1.83716732270366
4-Methyl-2-pentanone,DTXSID5021889,1.39351288876126,-65.4408868739591,116.715308416556,1.20621998862224,-0.744196940062613,-4.2476351450472,4.99118828221434,3.58374519506002,1.39351288876126,1.39351288876126,-10.9772987769502,1.61202488935813,19,7,6,1,0,0,0,0,0.833333333333333,2,1,0,0,17.07,29.5874,0.559,100.088815004,0.816732189476996,0.646249532022539,1,-1.05814262154197,0.510240100055078,1.11729139030399
1-Hexanol,DTXSID8021931,1.95647190089788,-58.2602867710308,152.029504580527,0.115018625666102,-1.25045754868344,-4.78740549180733,4.9666021389701,4.75545798339942,1.95647176246933,1.95646090526425,-10.9057272740421,1.0509132595999,21,7,6,1,0,0,0,0,1,4,1,1,0,20.23,24.8219,0.449,102.104465068,0.814294637285906,0.648807910886327,1,-0.596694205840221,0.414959732445954,0.389555569313404
"2-Methyl-2,4-pentanediol",DTXSID5021885,1.00700501217853,-19.7540516398813,202.911535847196,-1.87759897682318,0.683778162652037,-6.97701195316517,1.93469025813963,7.17055681905091,1.00700476666517,1.00698551079112,-10.5897712406512,1.18301465326601,22,8,6,2,0,0,0,0,1,2,2,2,0,40.46,32.6456,0.653,118.099379688,0.56630076220682,0.728910572023129,1,-1.1176389441864,0.943839220792356,1.0417179108048
Holothurin,DTXSID70149197,0.391961572799112,218.591197086668,448.812926747011,-9.04981351010673,-2.61590433509219,-10.632245322305,21.9546731886353,9.61314789450661,NaN,NaN,-10.0782067674536,5.15538310552001,166,80,54,25,0,0,10,6,0.944444444444444,12,25,10,3,372.65,266.4269,6.781,1166.517889252,0.59248457333498,2.15442310505811,0,-0.47690319623291,0.574100026211829,-2.90637529451591
Hydramethylnon,DTXSID6023868,2.57749438592852,188.168037332047,345.322836086935,-7.81295760316582,-7.90089946786858,-7.21951877900742,30.8746658200269,9.31792243352726,2.5774898895797,2.57713737317952,-10.616469702081,5.75676508064712,59,35,25,0,4,12,3,1,0.28,7,4,2,1,48.78,74.2081,1.774,494.190516088001,2.38221557708562,0.549838261753838,0,-0.279849406950055,0.042175399049874,1.15127072060713
Hydrochlorothiazide,DTXSID2020713,-0.071986807741143,270.167395545605,255.408865201951,-9.97824790072589,-2.68069848397744,-9.56295009114762,1.78201378834829,8.52657958681266,-0.07264375019754,-0.121300305466834,-11.3521872334457,1.72207638952252,25,17,7,4,3,6,2,1,0.142857142857143,1,7,3,0,135.12,35.4327,2.64,296.964475416,0.334986130923299,0.794567301402732,0,-0.772948030848807,0.331953068063057,-5.77688010451664
Hydrogen cyanide,DTXSID9024148,-0.201610900817711,-13.001067842616,31.9090489620283,2.7241634753373,1.21878877059492,-3.72628909317561,NaN,0.437137954192967,-0.201610900817711,-0.201610900817711,-13.4684511940987,0.442021979774234,3,2,1,0,1,0,0,0,NaN,0,1,0,0,23.79,7.0145,0.311,27.010899032,0.296247688114412,0.996017803857304,1,-0.766120205716439,0.912773129267103,1.13708474836401
Hydroquinone,DTXSID7020716,0.766609070230323,144.182367585024,279.471236316469,-4.18051417091402,0.078408223134014,-7.25944400300061,2.0695506259848,7.59008752908661,0.766592525099274,0.765296803297715,-10.5469628218772,1.63755219868316,14,8,6,2,0,6,1,0,0,0,0,2,0,40.46,5.1292,1.173,110.036779432,0.959347884187262,0.789997751560447,1,-0.959552916221685,0.553942783387278,-2.58479898372734
2-Hydroxyethyl acrylate,DTXSID2022123,-0.102982932557933,-26.656437927749,191.615592434283,-1.16548266412951,0.812569620897375,-6.85673382173915,0,4.60115925031958,-0.106283692953011,-0.308731676976921,-10.6636108405421,0.975800831428405,16,8,5,3,0,0,0,0,0.4,4,3,1,0,46.53,28.3528,0.853,116.047344116,0.593084995482142,0.665891593330668,1,-0.939998903470668,0.880684014400256,0.810821736991691
Indene,DTXSID8042052,2.90949110385713,2.55413272065104,186.738231300628,-0.013451988395368,-3.38813295014854,-3.26623098031331,7.74557566603083,4.3128950620495,2.90949110385713,2.90949110385713,-10.2714017632571,2.91555462216643,17,9,9,0,0,6,2,0,0.111111111111111,0,0,0,0,0,15.0732,0.779,116.062600256,1.12080554764346,0.479654922716487,0,0.055795871376498,0.23134310573367,1.08965588667882
Iodoform,DTXSID4020743,2.61659226991243,120.308259845621,217.705608596897,1.91613231548594,-3.51828740419027,-2.81387727084041,2.7550976904892,4.83488181030189,2.61659226991243,2.61659226991243,-13.3499040570268,2.42686928381982,5,4,1,0,0,0,0,0,1,0,0,0,0,0,45.6069,0.757,393.721244032,0.916140436517094,1.2254678809823,0,-0.753942674638771,0.414365152358483,1.0504018572774
3-Methylbutyl acetate,DTXSID9025453,2.21397298914972,-85.6521365974774,137.98,0.814050799615497,-1.83145035203754,-3.34885574189385,6.54465260199789,3.63559710058464,2.21397298914972,2.21397298914972,-11.0455352624108,1.54213693882987,23,9,7,2,0,0,0,0,0.857142857142857,4,2,0,0,26.3,33.6077,0.519,130.099379688,0.610072829201424,0.6655497150368,1,-0.851491318063326,0.403971746454397,1.19930319321607
Isopentyl alcohol,DTXSID3025469,1.22750995184174,-99.5620517750695,125.0215138872,0.598813441279134,-0.495606056234549,-4.84955665721377,2.93747570613505,4.25756139415592,1.22750993487877,1.22750860442745,-10.8980303108136,1.06028823515522,18,6,5,1,0,0,0,0,1,2,1,1,0,20.23,24.4562,0.41,88.088815004,0.589527707380637,0.649115745055837,1,-1.01563352667216,0.684795121605981,1.1367360232743
Isobutane,DTXSID1026401,2.59475930729964,-124.794839377698,-9.56501732200871,3.33215809292488,-2.93171841790775,-0.352758918559298,0,2.00014166025398,2.59475930729964,2.59475930729964,-11.6637674348119,1.25381284902253,14,4,4,0,0,0,0,0,1,0,0,0,0,0,20.0003,0.088,58.07825032,0.967504838562606,1.01758787860679,1,-0.665081471226497,0.587106595572273,1.12745870437203
Isobutyl acetate,DTXSID5026837,1.78863631429594,-93.0920931761296,112.967943961944,1.24068164567246,-1.29095690018757,-3.44006625809394,5.53075313356909,3.21784704278305,1.78863631429594,1.78863631429594,-11.2862893479419,1.39106005789635,20,8,6,2,0,0,0,0,0.833333333333333,3,2,0,0,26.3,30.6961,0.519,116.083729624,0.432409836340635,0.61555150825064,1,-1.00090319584878,0.479121015043913,-3.90480338650181
2-Methyl-1-propanol,DTXSID0021759,0.843447853213379,-103.511866873693,105.01305992191,1.0219071604734,0.145260056672478,-4.99512921243394,0,3.95215280647944,0.843447834667326,0.843446380050488,-10.9320385205643,1.08134791020793,15,5,4,1,0,0,0,0,1,1,1,1,0,20.23,21.5446,0.41,74.07316494,0.607211470426618,0.56471722067318,1,-1.09469670708805,0.988388079783756,1.13589031660624
Isobutyl isobutyrate,DTXSID6026612,2.50337463400637,-74.6248941476617,147.827126430988,0.69795312211924,-2.20558448189622,-3.36354076742965,7.7742131980192,3.87341079697557,2.50337463400637,2.50337463400637,-10.9812624164294,1.84282099794671,26,10,8,2,0,0,0,0,0.875,4,2,0,0,26.3,40.3583,0.48,144.115029752,0.505707627577629,0.565113399900194,1,-0.986221399263489,0.090090029546377,1.12388516196601
Isobutene,DTXSID9020748,2.34354707130136,-156.592393569813,-4.19084976462832,3.39973924320824,-2.15647531287775,-0.66865689949896,0,2.28173050052844,2.34354707130136,2.34354707130136,-10.2870806326267,1.23710065594499,12,4,4,0,0,0,0,0,0.5,0,0,0,0,0,19.9313,0.143,56.062600256,0.982227289579474,0.861808654763969,0,-0.649839966270418,0.637478992743292,1.12604221185602
2-Methylpropanal,DTXSID9021635,0.725282774986903,-59.197354289649,67.236497398296,2.11558196358363,0.108117011805349,-3.99628244245007,0,2.47034986710073,0.725282774986903,0.725282774986903,-10.5916613127313,1.1785628958646,13,5,4,1,0,0,0,0,0.75,1,1,0,0,17.07,21.3805,0.583,72.057514876,0.658547153203541,0.735218058540634,1,-1.04105728461586,0.932659896414529,1.13694919631683
Isoetharine,DTXSID9048560,1.45252961408893,152.526195550547,298.808182663921,-7.30072481311299,-1.59190686293835,-10.4588390014978,9.69133261474065,8.63204647011711,-2.14735114641422,-0.255826480789961,-10.7856634024977,1.97964685864032,38,17,13,3,1,6,1,0,0.538461538461538,5,2,4,0,72.72,41.7952,1.55,239.152143532,1.25990499165883,0.406937528136267,0,-0.674036851711909,0.705060050773621,-0.757217838876962
Isofenphos,DTXSID8032417,3.86547045432411,-5.67164285973254,352.431491574402,-5.38349544251495,-4.2895733220015,-9.16056009177958,19.2576669883559,10.9448373644769,3.66822744638917,3.86233873743818,-10.7596374390568,2.7132766940593,46,22,15,4,1,6,1,0,0.533333333333333,9,4,1,1,98.69,66.8222,2.498,345.116365878001,2.04299420138068,0.525281076206707,0,-0.443331142130912,0.013345865153361,1.38867249030326
Isoflurane,DTXSID3020752,2.03329928627592,35.4079065777767,48.7675522786306,2.59090720315539,-2.28069994671121,-1.48038948424254,4.24692867984127,1.77899116718485,2.03329928627592,2.03329928627592,-13.7202715261345,2.49441135983567,12,10,3,1,0,0,0,0,1,3,1,0,0,9.23,23.0359,0.227,183.971433464,1.23911509569753,0.565287182188487,0,0.474643321117688,0.211365933173298,1.16440690676014
"2,2,4-Trimethylpentane",DTXSID7024370,3.74413290786392,-107.080525168194,109.601728497366,1.55368026685434,-4.9381335691341,-0.422115690428794,11.6232298321723,3.21652859849217,3.74413290786392,3.74413290786392,-11.3292651840171,2.42960125147965,26,8,8,0,0,0,0,0,1,2,0,0,0,0,38.1492,0.009,114.140850576,2.46640329593013,1.51108390529715,0,0.65442396194044,0.200374604319452,1.05621133555929
Isophorone,DTXSID8020759,2.0255665582771,4.4987071155908,210.791101896229,-0.210135911106794,-1.45187545124514,-4.4361554652652,6.88350017836351,4.32296253320833,2.0255665582771,2.0255665582771,-10.1145880283815,1.73084020475476,24,10,9,1,0,0,1,0,0.666666666666667,0,1,0,0,17.07,42.6464,0.745,138.104465068,0.421560749110685,0.550891731398334,1,-1.2064994935891,0.08694051353595,1.00355216994025
Isophorone diamine,DTXSID6027503,2.00577751884578,5.80311163368063,239.301580036322,-1.76967260920632,-1.11045315515986,-6.36949446945606,8.18550126910746,7.84059794831446,-3.63340855175266,-1.73348672479297,-11.1098085856582,1.99271758294293,34,12,10,0,2,0,1,0,1,1,2,2,0,52.04,52.6334,0.58,170.178298704,0.639397471813912,0.653463974152206,0,-1.04347411029487,0.82703449287385,-3.67104886741433
Isophorone diisocyanate,DTXSID0023826,2.55363040129295,142.426374546548,281.22708591017,-2.9262356629335,-3.26636926676783,-6.32544128877285,18.0445660988376,4.74012893858262,2.553581824868,2.54978866497316,-10.8212878952734,2.24513996825433,34,16,12,2,2,0,1,0,1,3,4,0,1,58.86,58.792,1.22,222.136827816,2.00248967706993,0.759847287494475,1,-0.255373915153296,0.231852200733763,-0.424991540725386
Isopropyl acetate,DTXSID2025478,1.53241515145666,-84.5533488555763,91.6715479171101,1.71964004646042,-0.674369960257202,-3.65101872645433,2.56317018775999,2.7582813582944,1.53241515145666,1.53241515145666,-11.5618428006092,1.14723852231534,17,7,5,2,0,0,0,0,0.8,2,2,0,0,26.3,26.9114,0.519,102.06807956,0.640803122755968,0.615464551089712,1,-0.847937332182271,0.596837695567706,1.06195004647145
Isopropanol,DTXSID7020762,0.185912172396213,-96.9492003580062,87.7755797890298,1.43958555671929,1.04275057283186,-5.1120083345785,0,3.70468573177634,0.18591188761785,0.185889552228478,-11.2575322515053,0.537055474790771,12,4,3,1,0,0,0,0,1,0,1,1,0,20.23,17.7599,0.41,60.057514876,0.662589125495071,0.876915966342143,1,-1.07343700500333,0.993917545736918,1.13611214395556
2-Isopropoxyethanol,DTXSID4047466,0.17289814217996,-5.82335452823198,143.61569391981,0.695303141400965,0.883409595443699,-6.08715310542629,2.72363916973014,4.30303658260226,0.172896937892614,0.172802492636868,-10.6782647658972,1.16992634389022,19,7,5,2,0,0,0,0,1,3,2,1,0,29.46,28.8034,0.528,104.083729624,0.720548100107415,0.61514214336541,1,-0.891139140169967,0.891405287466722,-3.82588943859593
